county_orig	count		county_clean	state	count		state	match	fipscode	error	err2	
ALGER(MI)	1		ALGER	MI	1		MI	ALGER-MI	26003	FALSE	0	
ALLEGANY(MD)	1		ALLEGANY	MD	1		MD	ALLEGANY-MD	24001	FALSE	0	
ALLEGANY(NY)	1		ALLEGANY	NY	1		NY	ALLEGANY-NY	36003	FALSE	0	
ALPENA(MI)	1		ALPENA	MI	1		MI	ALPENA-MI	26007	FALSE	0	
AMADOR(CA)	1		AMADOR	CA	1		CA	AMADOR-CA	06005	FALSE	0	
AMELIA(VA)	1		AMELIA	VA	1		VA	AMELIA-VA	51007	FALSE	0	
ANDERSON(TX)	1		ANDERSON	TX	1		TX	ANDERSON-TX	48001	FALSE	0	
ANDROSCOGGIN(ME)	1		ANDROSCOGGIN	ME	1		ME	ANDROSCOGGIN-ME	23001	FALSE	0	
APPANOOSE(IA)	1		APPANOOSE	IA	1		IA	APPANOOSE-IA	19007	FALSE	0	
APPOMATTOX(VA)	1		APPOMATTOX	VA	1		VA	APPOMATTOX-VA	51011	FALSE	0	
ASHLAND(WI)	1		ASHLAND	WI	1		WI	ASHLAND-WI	55003	FALSE	0	
ASSUMPTION(LA)	1		ASSUMPTION	LA	1		LA	ASSUMPTION-LA	22007	FALSE	0	
ATOKA(OK)	1		ATOKA	OK	1		OK	ATOKA-OK	40005	FALSE	0	
AUTAUGA(AL)	1		AUTAUGA	AL	1		AL	AUTAUGA-AL	01001	FALSE	0	
BAILEY(TX)	1		BAILEY	TX	1		TX	BAILEY-TX	48017	FALSE	0	
BANNOCK(ID)	1		BANNOCK	ID	1		ID	BANNOCK-ID	16005	FALSE	0	
BARNSTABLE(MA)	1		BARNSTABLE	MA	1		MA	BARNSTABLE-MA	25001	FALSE	0	
BEDFORD(PA)	1		BEDFORD	PA	1		PA	BEDFORD-PA	42009	FALSE	0	
BENT(CO)	1		BENT	CO	1		CO	BENT-CO	08011	FALSE	0	
BENTON(IN)	1		BENTON	IN	1		IN	BENTON-IN	18007	FALSE	0	
BENTON(MO)	1		BENTON	MO	1		MO	BENTON-MO	29015	FALSE	0	
BENTON(OR)	1		BENTON	OR	1		OR	BENTON-OR	41003	FALSE	0	
BERKSHIRE(MA)	1		BERKSHIRE	MA	1		MA	BERKSHIRE-MA	25003	FALSE	0	
BETHEL(AK)	1		BETHEL	AK	1		AK	BETHEL-AK	02050	FALSE	0	
BIG STONE(MN)	1		BIG STONE	MN	1		MN	BIG STONE-MN	27011	FALSE	0	
BLADEN(NC)	1		BLADEN	NC	1		NC	BLADEN-NC	37017	FALSE	0	
BLAINE(ID)	1		BLAINE	ID	1		ID	BLAINE-ID	16013	FALSE	0	
BLAND(VA)	1		BLAND	VA	1		VA	BLAND-VA	51021	FALSE	0	
BLOUNT(AL)	1		BLOUNT	AL	1		AL	BLOUNT-AL	01009	FALSE	0	
BON HOMME(SD)	1		BON HOMME	SD	1		SD	BON HOMME-SD	46009	FALSE	0	
BOONE(IA)	1		BOONE	IA	1		IA	BOONE-IA	19015	FALSE	0	
BOTTINEAU(ND)	1		BOTTINEAU	ND	1		ND	BOTTINEAU-ND	38009	FALSE	0	
BOWIE(AR)	1		BOWIE	AR	1		AR	BOWIE-AR	#N/A	TRUE	1	
BRADFORD(FL)	1		BRADFORD	FL	1		FL	BRADFORD-FL	12007	FALSE	0	
BREWSTER(TX)	1		BREWSTER	TX	1		TX	BREWSTER-TX	48043	FALSE	0	
BRISTOL(MA)	1		BRISTOL	MA	1		MA	BRISTOL-MA	25005	FALSE	0	
BROOKE(WV)	1		BROOKE	WV	1		WV	BROOKE-WV	54009	FALSE	0	
BROWN(IL)	1		BROWN	IL	1		IL	BROWN-IL	17009	FALSE	0	
BRYAN(GA)	1		BRYAN	GA	1		GA	BRYAN-GA	13029	FALSE	0	
BUFFALO(WI)	1		BUFFALO	WI	1		WI	BUFFALO-WI	55011	FALSE	0	
BURKE(NC)	1		BURKE	NC	1		NC	BURKE-NC	37023	FALSE	0	
BURLEIGH(ND)	1		BURLEIGH	ND	1		ND	BURLEIGH-ND	38015	FALSE	0	
BURNET(TX)	1		BURNET	TX	1		TX	BURNET-TX	48053	FALSE	0	
BUTTE(SD)	1		BUTTE	SD	1		SD	BUTTE-SD	46019	FALSE	0	
CACHE(UT)	1		CACHE	UT	1		UT	CACHE-UT	49005	FALSE	0	
CALHOUN(AR)	1		CALHOUN	AR	1		AR	CALHOUN-AR	05013	FALSE	0	
CALHOUN(FL)	1		CALHOUN	FL	1		FL	CALHOUN-FL	12013	FALSE	0	
CALHOUN(GA)	1		CALHOUN	GA	1		GA	CALHOUN-GA	13037	FALSE	0	
CALUMET(WI)	1		CALUMET	WI	1		WI	CALUMET-WI	55015	FALSE	0	
CARBON(PA)	1		CARBON	PA	1		PA	CARBON-PA	42025	FALSE	0	
CARLISLE(KY)	1		CARLISLE	KY	1		KY	CARLISLE-KY	21039	FALSE	0	
CARROLL(KY)	1		CARROLL	KY	1		KY	CARROLL-KY	21041	FALSE	0	
CARROLL(NH)	1		CARROLL	NH	1		NH	CARROLL-NH	33003	FALSE	0	
CARROLL(VA)	1		CARROLL	VA	1		VA	CARROLL-VA	51035	FALSE	0	
CASS(IA)	1		CASS	IA	1		IA	CASS-IA	19029	FALSE	0	
CATAHOULA(LA)	1		CATAHOULA	LA	1		LA	CATAHOULA-LA	22025	FALSE	0	
CATRON(NM)	1		CATRON	NM	1		NM	CATRON-NM	35003	FALSE	0	
CAYUGA(NY)	1		CAYUGA	NY	1		NY	CAYUGA-NY	36011	FALSE	0	
CECIL(MD)	1		CECIL	MD	1		MD	CECIL-MD	24015	FALSE	0	
CENTRE(PA)	1		CENTRE	PA	1		PA	CENTRE-PA	42027	FALSE	0	
CHAFFEE(CO)	1		CHAFFEE	CO	1		CO	CHAFFEE-CO	08015	FALSE	0	
CHARLOTTE(VA)	1		CHARLOTTE	VA	1		VA	CHARLOTTE-VA	51037	FALSE	0	
CHATHAM(NC)	1		CHATHAM	NC	1		NC	CHATHAM-NC	37037	FALSE	0	
CHATTOOGA(GA)	1		CHATTOOGA	GA	1		GA	CHATTOOGA-GA	13055	FALSE	0	
CHEBOYGAN(MI)	1		CHEBOYGAN	MI	1		MI	CHEBOYGAN-MI	26031	FALSE	0	
CHENANGO(NY)	1		CHENANGO	NY	1		NY	CHENANGO-NY	36017	FALSE	0	
CHEROKEE(SC)	1		CHEROKEE	SC	1		SC	CHEROKEE-SC	45021	FALSE	0	
CHERRY(NE)	1		CHERRY	NE	1		NE	CHERRY-NE	31031	FALSE	0	
CHESTERFIELD(SC)	1		CHESTERFIELD	SC	1		SC	CHESTERFIELD-SC	45025	FALSE	0	
CHILTON(AL)	1		CHILTON	AL	1		AL	CHILTON-AL	01021	FALSE	0	
CHIPPEWA(MI)	1		CHIPPEWA	MI	1		MI	CHIPPEWA-MI	26033	FALSE	0	
CHIPPEWA(WI)	1		CHIPPEWA	WI	1		WI	CHIPPEWA-WI	55017	FALSE	0	
CHISAGO(MN)	1		CHISAGO	MN	1		MN	CHISAGO-MN	27025	FALSE	0	
CIALES(PR)	1		CIALES	PR	1		PR	CIALES-PR	#N/A	TRUE	1	
CLARION(PA)	1		CLARION	PA	1		PA	CLARION-PA	42031	FALSE	0	
CLARKE(IA)	1		CLARKE	IA	1		IA	CLARKE-IA	19039	FALSE	0	
CLAY(AL)	1		CLAY	AL	1		AL	CLAY-AL	01027	FALSE	0	
CLAY(IA)	1		CLAY	IA	1		IA	CLAY-IA	19041	FALSE	0	
CLAY(TN)	1		CLAY	TN	1		TN	CLAY-TN	47027	FALSE	0	
CLEBURNE(AL)	1		CLEBURNE	AL	1		AL	CLEBURNE-AL	01029	FALSE	0	
CLIFTON FORGE CITY(VA)	1		CLIFTON FORGE CITY	VA	1		VA	CLIFTON FORGE CITY-VA	#N/A	TRUE	1	
CLINTON(MI)	1		CLINTON	MI	1		MI	CLINTON-MI	26037	FALSE	0	
CLINTON(MO)	1		CLINTON	MO	1		MO	CLINTON-MO	29049	FALSE	0	
CLINTON(PA)	1		CLINTON	PA	1		PA	CLINTON-PA	42035	FALSE	0	
COCHRAN(TX)	1		COCHRAN	TX	1		TX	COCHRAN-TX	48079	FALSE	0	
CODINGTON(SD)	1		CODINGTON	SD	1		SD	CODINGTON-SD	46029	FALSE	0	
COFFEE(GA)	1		COFFEE	GA	1		GA	COFFEE-GA	13069	FALSE	0	
COLLETON(SC)	1		COLLETON	SC	1		SC	COLLETON-SC	45029	FALSE	0	
COLQUITT(GA)	1		COLQUITT	GA	1		GA	COLQUITT-GA	13071	FALSE	0	
COLUMBIA(FL)	1		COLUMBIA	FL	1		FL	COLUMBIA-FL	12023	FALSE	0	
COLUMBIA(NY)	1		COLUMBIA	NY	1		NY	COLUMBIA-NY	36021	FALSE	0	
COLUMBIA(PA)	1		COLUMBIA	PA	1		PA	COLUMBIA-PA	42037	FALSE	0	
COMAL(TX)	1		COMAL	TX	1		TX	COMAL-TX	48091	FALSE	0	
CONWAY(AR)	1		CONWAY	AR	1		AR	CONWAY-AR	05029	FALSE	0	
COOS(OR)	1		COOS	OR	1		OR	COOS-OR	41011	FALSE	0	
CORTLAND(NY)	1		CORTLAND	NY	1		NY	CORTLAND-NY	36023	FALSE	0	
COSHOCTON(OH)	1		COSHOCTON	OH	1		OH	COSHOCTON-OH	39031	FALSE	0	
CRAIG(OK)	1		CRAIG	OK	1		OK	CRAIG-OK	40035	FALSE	0	
CRAWFORD(MI)	1		CRAWFORD	MI	1		MI	CRAWFORD-MI	26039	FALSE	0	
CRAWFORD(MO)	1		CRAWFORD	MO	1		MO	CRAWFORD-MO	29055	FALSE	0	
CRAWFORD(PA)	1		CRAWFORD	PA	1		PA	CRAWFORD-PA	42039	FALSE	0	
CRISP(GA)	1		CRISP	GA	1		GA	CRISP-GA	13081	FALSE	0	
CULPEPER(VA)	1		CULPEPER	VA	1		VA	CULPEPER-VA	51047	FALSE	0	
CUMBERLAND(KY)	1		CUMBERLAND	KY	1		KY	CUMBERLAND-KY	21057	FALSE	0	
CUMBERLAND(VA)	1		CUMBERLAND	VA	1		VA	CUMBERLAND-VA	51049	FALSE	0	
CUSTER(OK)	1		CUSTER	OK	1		OK	CUSTER-OK	40039	FALSE	0	
DADE(GA)	1		DADE	GA	1		GA	DADE-GA	13083	FALSE	0	
DALLAS(IA)	1		DALLAS	IA	1		IA	DALLAS-IA	19049	FALSE	0	
DANIELS(MT)	1		DANIELS	MT	1		MT	DANIELS-MT	30019	FALSE	0	
DANVILLE CITY(VA)	1		DANVILLE CITY	VA	1		VA	DANVILLE CITY-VA	51590	FALSE	0	
DAVIS(UT)	1		DAVIS	UT	1		UT	DAVIS-UT	49011	FALSE	0	
DAVISON(SD)	1		DAVISON	SD	1		SD	DAVISON-SD	46035	FALSE	0	
DAWSON(MT)	1		DAWSON	MT	1		MT	DAWSON-MT	30021	FALSE	0	
DE SOTO(FL)	1		DE SOTO	FL	1		FL	DE SOTO-FL	#N/A	TRUE	1	
DE WITT(TX)	1		DE WITT	TX	1		TX	DE WITT-TX	#N/A	TRUE	1	
DEAF SMITH(TX)	1		DEAF SMITH	TX	1		TX	DEAF SMITH-TX	48117	FALSE	0	
DEARBORN(IN)	1		DEARBORN	IN	1		IN	DEARBORN-IN	18029	FALSE	0	
DEER LODGE(MT)	1		DEER LODGE	MT	1		MT	DEER LODGE-MT	30023	FALSE	0	
DEKALB(TN)	1		DEKALB	TN	1		TN	DEKALB-TN	#N/A	TRUE	1	
DELAWARE(OK)	1		DELAWARE	OK	1		OK	DELAWARE-OK	40041	FALSE	0	
DELTA(CO)	1		DELTA	CO	1		CO	DELTA-CO	08029	FALSE	0	
DELTA(TX)	1		DELTA	TX	1		TX	DELTA-TX	48119	FALSE	0	
DENT(MO)	1		DENT	MO	1		MO	DENT-MO	29065	FALSE	0	
DICKENSON(VA)	1		DICKENSON	VA	1		VA	DICKENSON-VA	51051	FALSE	0	
DILLON(SC)	1		DILLON	SC	1		SC	DILLON-SC	45033	FALSE	0	
DODGE(MN)	1		DODGE	MN	1		MN	DODGE-MN	27039	FALSE	0	
DORCHESTER(SC)	1		DORCHESTER	SC	1		SC	DORCHESTER-SC	45035	FALSE	0	
DOUGLAS(GA)	1		DOUGLAS	GA	1		GA	DOUGLAS-GA	13097	FALSE	0	
DOUGLAS(KS)	1		DOUGLAS	KS	1		KS	DOUGLAS-KS	20045	FALSE	0	
DOUGLAS(MN)	1		DOUGLAS	MN	1		MN	DOUGLAS-MN	27041	FALSE	0	
DOUGLAS(MO)	1		DOUGLAS	MO	1		MO	DOUGLAS-MO	29067	FALSE	0	
DOUGLAS(NV)	1		DOUGLAS	NV	1		NV	DOUGLAS-NV	32005	FALSE	0	
DURHAM(NC)	1		DURHAM	NC	1		NC	DURHAM-NC	37063	FALSE	0	
DUTCHESS(NY)	1		DUTCHESS	NY	1		NY	DUTCHESS-NY	36027	FALSE	0	
EARLY(GA)	1		EARLY	GA	1		GA	EARLY-GA	13099	FALSE	0	
EAST CARROLL(LA)	1		EAST CARROLL	LA	1		LA	EAST CARROLL-LA	22035	FALSE	0	
EASTLAND(TX)	1		EASTLAND	TX	1		TX	EASTLAND-TX	48133	FALSE	0	
ECTOR(TX)	1		ECTOR	TX	1		TX	ECTOR-TX	48135	FALSE	0	
EDGECOMBE(NC)	1		EDGECOMBE	NC	1		NC	EDGECOMBE-NC	37065	FALSE	0	
EDWARDS(IL)	1		EDWARDS	IL	1		IL	EDWARDS-IL	17047	FALSE	0	
ELBERT(GA)	1		ELBERT	GA	1		GA	ELBERT-GA	13105	FALSE	0	
ELK(PA)	1		ELK	PA	1		PA	ELK-PA	42047	FALSE	0	
ELKO(NV)	1		ELKO	NV	1		NV	ELKO-NV	32007	FALSE	0	
EMMET(MI)	1		EMMET	MI	1		MI	EMMET-MI	26047	FALSE	0	
ESSEX(NJ)	1		ESSEX	NJ	1		NJ	ESSEX-NJ	34013	FALSE	0	
EVANS(GA)	1		EVANS	GA	1		GA	EVANS-GA	13109	FALSE	0	
FARIBAULT(MN)	1		FARIBAULT	MN	1		MN	FARIBAULT-MN	27043	FALSE	0	
FAUQUIER(VA)	1		FAUQUIER	VA	1		VA	FAUQUIER-VA	51061	FALSE	0	
FAYETTE(TN)	1		FAYETTE	TN	1		TN	FAYETTE-TN	47047	FALSE	0	
FENTRESS(TN)	1		FENTRESS	TN	1		TN	FENTRESS-TN	47049	FALSE	0	
FERRY(WA)	1		FERRY	WA	1		WA	FERRY-WA	53019	FALSE	0	
FILLMORE(MN)	1		FILLMORE	MN	1		MN	FILLMORE-MN	27045	FALSE	0	
FLORENCE(WI)	1		FLORENCE	WI	1		WI	FLORENCE-WI	55037	FALSE	0	
FORD(KS)	1		FORD	KS	1		KS	FORD-KS	20057	FALSE	0	
FOREST(WI)	1		FOREST	WI	1		WI	FOREST-WI	55041	FALSE	0	
FRANKLIN(VA)	1		FRANKLIN	VA	1		VA	FRANKLIN-VA	51067	FALSE	0	
FREDERICK(MD)	1		FREDERICK	MD	1		MD	FREDERICK-MD	24021	FALSE	0	
FREDERICK(VA)	1		FREDERICK	VA	1		VA	FREDERICK-VA	51069	FALSE	0	
FREESTONE(TX)	1		FREESTONE	TX	1		TX	FREESTONE-TX	48161	FALSE	0	
FREMONT(CO)	1		FREMONT	CO	1		CO	FREMONT-CO	08043	FALSE	0	
FULTON(NY)	1		FULTON	NY	1		NY	FULTON-NY	36035	FALSE	0	
GAGE(NE)	1		GAGE	NE	1		NE	GAGE-NE	31067	FALSE	0	
GALLATIN(IL)	1		GALLATIN	IL	1		IL	GALLATIN-IL	17059	FALSE	0	
GENEVA(AL)	1		GENEVA	AL	1		AL	GENEVA-AL	01061	FALSE	0	
GEORGE(MS)	1		GEORGE	MS	1		MS	GEORGE-MS	28039	FALSE	0	
GILCHRIST(FL)	1		GILCHRIST	FL	1		FL	GILCHRIST-FL	12041	FALSE	0	
GLACIER(MT)	1		GLACIER	MT	1		MT	GLACIER-MT	30035	FALSE	0	
GLADES(FL)	1		GLADES	FL	1		FL	GLADES-FL	12043	FALSE	0	
GLENN(CA)	1		GLENN	CA	1		CA	GLENN-CA	06021	FALSE	0	
GLOUCESTER(NJ)	1		GLOUCESTER	NJ	1		NJ	GLOUCESTER-NJ	34015	FALSE	0	
GLOUCESTER(VA)	1		GLOUCESTER	VA	1		VA	GLOUCESTER-VA	51073	FALSE	0	
GOODHUE(MN)	1		GOODHUE	MN	1		MN	GOODHUE-MN	27049	FALSE	0	
GOODING(ID)	1		GOODING	ID	1		ID	GOODING-ID	16047	FALSE	0	
GRAHAM(AZ)	1		GRAHAM	AZ	1		AZ	GRAHAM-AZ	04009	FALSE	0	
GRANT(NM)	1		GRANT	NM	1		NM	GRANT-NM	35017	FALSE	0	
GRATIOT(MI)	1		GRATIOT	MI	1		MI	GRATIOT-MI	26057	FALSE	0	
GRAYS HARBOR(WA)	1		GRAYS HARBOR	WA	1		WA	GRAYS HARBOR-WA	53027	FALSE	0	
GREELEY(NE)	1		GREELEY	NE	1		NE	GREELEY-NE	31077	FALSE	0	
GREEN LAKE(WI)	1		GREEN LAKE	WI	1		WI	GREEN LAKE-WI	55047	FALSE	0	
GREENE(GA)	1		GREENE	GA	1		GA	GREENE-GA	13133	FALSE	0	
GREENE(IA)	1		GREENE	IA	1		IA	GREENE-IA	19073	FALSE	0	
GREENE(NC)	1		GREENE	NC	1		NC	GREENE-NC	37079	FALSE	0	
GREENE(PA)	1		GREENE	PA	1		PA	GREENE-PA	42059	FALSE	0	
GREENUP(KY)	1		GREENUP	KY	1		KY	GREENUP-KY	21089	FALSE	0	
GRUNDY(TN)	1		GRUNDY	TN	1		TN	GRUNDY-TN	47061	FALSE	0	
GUADALUPE(TX)	1		GUADALUPE	TX	1		TX	GUADALUPE-TX	48187	FALSE	0	
GULF(FL)	1		GULF	FL	1		FL	GULF-FL	12045	FALSE	0	
GUNNISON(CO)	1		GUNNISON	CO	1		CO	GUNNISON-CO	08051	FALSE	0	
HALE(AL)	1		HALE	AL	1		AL	HALE-AL	01065	FALSE	0	
HALE(TX)	1		HALE	TX	1		TX	HALE-TX	48189	FALSE	0	
HAMPSHIRE(MA)	1		HAMPSHIRE	MA	1		MA	HAMPSHIRE-MA	25015	FALSE	0	
HANCOCK(ME)	1		HANCOCK	ME	1		ME	HANCOCK-ME	23009	FALSE	0	
HARDIN(TX)	1		HARDIN	TX	1		TX	HARDIN-TX	48199	FALSE	0	
HARRISON(MO)	1		HARRISON	MO	1		MO	HARRISON-MO	29081	FALSE	0	
HAWKINS(TN)	1		HAWKINS	TN	1		TN	HAWKINS-TN	47073	FALSE	0	
HENDRY(FL)	1		HENDRY	FL	1		FL	HENDRY-FL	12051	FALSE	0	
HICKORY(MO)	1		HICKORY	MO	1		MO	HICKORY-MO	29085	FALSE	0	
HILL(MT)	1		HILL	MT	1		MT	HILL-MT	30041	FALSE	0	
HOKE(NC)	1		HOKE	NC	1		NC	HOKE-NC	37093	FALSE	0	
HOLMES(FL)	1		HOLMES	FL	1		FL	HOLMES-FL	12059	FALSE	0	
HOLMES(OH)	1		HOLMES	OH	1		OH	HOLMES-OH	39075	FALSE	0	
HOLT(NE)	1		HOLT	NE	1		NE	HOLT-NE	31089	FALSE	0	
HOOD RIVER(OR)	1		HOOD RIVER	OR	1		OR	HOOD RIVER-OR	41027	FALSE	0	
HOPKINS(TX)	1		HOPKINS	TX	1		TX	HOPKINS-TX	48223	FALSE	0	
HOUGHTON(MI)	1		HOUGHTON	MI	1		MI	HOUGHTON-MI	26061	FALSE	0	
HOWARD(MO)	1		HOWARD	MO	1		MO	HOWARD-MO	29089	FALSE	0	
HUERFANO(CO)	1		HUERFANO	CO	1		CO	HUERFANO-CO	08055	FALSE	0	
HUMACAO(PR)	1		HUMACAO	PR	1		PR	HUMACAO-PR	#N/A	TRUE	1	
IBERIA(LA)	1		IBERIA	LA	1		LA	IBERIA-LA	22045	FALSE	0	
IDA(IA)	1		IDA	IA	1		IA	IDA-IA	19093	FALSE	0	
IDAHO(ID)	1		IDAHO	ID	1		ID	IDAHO-ID	16049	FALSE	0	
IOSCO(MI)	1		IOSCO	MI	1		MI	IOSCO-MI	26069	FALSE	0	
IRON(MO)	1		IRON	MO	1		MO	IRON-MO	29093	FALSE	0	
ISABELA(PR)	1		ISABELA	PR	1		PR	ISABELA-PR	#N/A	TRUE	1	
ISABELLA(MI)	1		ISABELLA	MI	1		MI	ISABELLA-MI	26073	FALSE	0	
ISLAND(WA)	1		ISLAND	WA	1		WA	ISLAND-WA	53029	FALSE	0	
ITASCA(MN)	1		ITASCA	MN	1		MN	ITASCA-MN	27061	FALSE	0	
JACKSON(CO)	1		JACKSON	CO	1		CO	JACKSON-CO	08057	FALSE	0	
JASPER(IL)	1		JASPER	IL	1		IL	JASPER-IL	17079	FALSE	0	
JASPER(MO)	1		JASPER	MO	1		MO	JASPER-MO	29097	FALSE	0	
JASPER(SC)	1		JASPER	SC	1		SC	JASPER-SC	45053	FALSE	0	
JASPER(TX)	1		JASPER	TX	1		TX	JASPER-TX	48241	FALSE	0	
JEFF DAVIS(GA)	1		JEFF DAVIS	GA	1		GA	JEFF DAVIS-GA	13161	FALSE	0	
JEFFERSON DAVIS(LA)	1		JEFFERSON DAVIS	LA	1		LA	JEFFERSON DAVIS-LA	22053	FALSE	0	
JEFFERSON(IA)	1		JEFFERSON	IA	1		IA	JEFFERSON-IA	19101	FALSE	0	
JEFFERSON(KS)	1		JEFFERSON	KS	1		KS	JEFFERSON-KS	20087	FALSE	0	
JIM WELLS(TX)	1		JIM WELLS	TX	1		TX	JIM WELLS-TX	48249	FALSE	0	
JOHNSTON(NC)	1		JOHNSTON	NC	1		NC	JOHNSTON-NC	37101	FALSE	0	
JOSEPHINE(OR)	1		JOSEPHINE	OR	1		OR	JOSEPHINE-OR	41033	FALSE	0	
JUNEAU(AK)	1		JUNEAU	AK	1		AK	JUNEAU-AK	02110	FALSE	0	
JUNIATA(PA)	1		JUNIATA	PA	1		PA	JUNIATA-PA	42067	FALSE	0	
KAY(OK)	1		KAY	OK	1		OK	KAY-OK	40071	FALSE	0	
KEARNY(KS)	1		KEARNY	KS	1		KS	KEARNY-KS	20093	FALSE	0	
KENAI PENINSULA(AK)	1		KENAI PENINSULA	AK	1		AK	KENAI PENINSULA-AK	02122	FALSE	0	
KINGS(NY)	1		KINGS	NY	1		NY	KINGS-NY	36047	FALSE	0	
KLAMATH(OR)	1		KLAMATH	OR	1		OR	KLAMATH-OR	41035	FALSE	0	
KLEBERG(TX)	1		KLEBERG	TX	1		TX	KLEBERG-TX	48273	FALSE	0	
KNOX(OH)	1		KNOX	OH	1		OH	KNOX-OH	39083	FALSE	0	
KODIAK ISLAND(AK)	1		KODIAK ISLAND	AK	1		AK	KODIAK ISLAND-AK	02150	FALSE	0	
KOOCHICHING(MN)	1		KOOCHICHING	MN	1		MN	KOOCHICHING-MN	27071	FALSE	0	
KOOTENAI(ID)	1		KOOTENAI	ID	1		ID	KOOTENAI-ID	16055	FALSE	0	
LA PLATA(CO)	1		LA PLATA	CO	1		CO	LA PLATA-CO	08067	FALSE	0	
LABETTE(KS)	1		LABETTE	KS	1		KS	LABETTE-KS	20099	FALSE	0	
LACKAWANNA(PA)	1		LACKAWANNA	PA	1		PA	LACKAWANNA-PA	42069	FALSE	0	
LACLEDE(MO)	1		LACLEDE	MO	1		MO	LACLEDE-MO	29105	FALSE	0	
LAFAYETTE(WI)	1		LAFAYETTE	WI	1		WI	LAFAYETTE-WI	55065	FALSE	0	
LAKE(TN)	1		LAKE	TN	1		TN	LAKE-TN	47095	FALSE	0	
LAMAR(TX)	1		LAMAR	TX	1		TX	LAMAR-TX	48277	FALSE	0	
LAPEER(MI)	1		LAPEER	MI	1		MI	LAPEER-MI	26087	FALSE	0	
LAURENS(GA)	1		LAURENS	GA	1		GA	LAURENS-GA	13175	FALSE	0	
LAURENS(SC)	1		LAURENS	SC	1		SC	LAURENS-SC	45059	FALSE	0	
LAWRENCE(MO)	1		LAWRENCE	MO	1		MO	LAWRENCE-MO	29109	FALSE	0	
LAWRENCE(SD)	1		LAWRENCE	SD	1		SD	LAWRENCE-SD	46081	FALSE	0	
LE FLORE(OK)	1		LE FLORE	OK	1		OK	LE FLORE-OK	40079	FALSE	0	
LE SUEUR(MN)	1		LE SUEUR	MN	1		MN	LE SUEUR-MN	27079	FALSE	0	
LEE(NC)	1		LEE	NC	1		NC	LEE-NC	37105	FALSE	0	
LENAWEE(MI)	1		LENAWEE	MI	1		MI	LENAWEE-MI	26091	FALSE	0	
LEVY(FL)	1		LEVY	FL	1		FL	LEVY-FL	12075	FALSE	0	
LEWIS AND CLARK(MT)	1		LEWIS AND CLARK	MT	1		MT	LEWIS AND CLARK-MT	30049	FALSE	0	
LEWIS(MO)	1		LEWIS	MO	1		MO	LEWIS-MO	29111	FALSE	0	
LEWIS(TN)	1		LEWIS	TN	1		TN	LEWIS-TN	47101	FALSE	0	
LINCOLN(AR)	1		LINCOLN	AR	1		AR	LINCOLN-AR	05079	FALSE	0	
LINCOLN(NM)	1		LINCOLN	NM	1		NM	LINCOLN-NM	35027	FALSE	0	
LINCOLN(OK)	1		LINCOLN	OK	1		OK	LINCOLN-OK	40081	FALSE	0	
LINCOLN(TN)	1		LINCOLN	TN	1		TN	LINCOLN-TN	47103	FALSE	0	
LINN(OR)	1		LINN	OR	1		OR	LINN-OR	41043	FALSE	0	
LITCHFIELD(CT)	1		LITCHFIELD	CT	1		CT	LITCHFIELD-CT	09005	FALSE	0	
LONG(GA)	1		LONG	GA	1		GA	LONG-GA	13183	FALSE	0	
LOUDOUN(VA)	1		LOUDOUN	VA	1		VA	LOUDOUN-VA	51107	FALSE	0	
LUCAS(IA)	1		LUCAS	IA	1		IA	LUCAS-IA	19117	FALSE	0	
LUCE(MI)	1		LUCE	MI	1		MI	LUCE-MI	26095	FALSE	0	
LUNA(NM)	1		LUNA	NM	1		NM	LUNA-NM	35029	FALSE	0	
LYON(KS)	1		LYON	KS	1		KS	LYON-KS	20111	FALSE	0	
MACKINAC(MI)	1		MACKINAC	MI	1		MI	MACKINAC-MI	26097	FALSE	0	
MADISON(MT)	1		MADISON	MT	1		MT	MADISON-MT	30057	FALSE	0	
MARION(SC)	1		MARION	SC	1		SC	MARION-SC	45067	FALSE	0	
MARSHALL(KS)	1		MARSHALL	KS	1		KS	MARSHALL-KS	20117	FALSE	0	
MARSHALL(TN)	1		MARSHALL	TN	1		TN	MARSHALL-TN	47117	FALSE	0	
MARTIN(IN)	1		MARTIN	IN	1		IN	MARTIN-IN	18101	FALSE	0	
MARTIN(MN)	1		MARTIN	MN	1		MN	MARTIN-MN	27091	FALSE	0	
MASON(KY)	1		MASON	KY	1		KY	MASON-KY	21161	FALSE	0	
MASON(MI)	1		MASON	MI	1		MI	MASON-MI	26105	FALSE	0	
MASON(WV)	1		MASON	WV	1		WV	MASON-WV	54053	FALSE	0	
MATAGORDA(TX)	1		MATAGORDA	TX	1		TX	MATAGORDA-TX	48321	FALSE	0	
MAVERICK(TX)	1		MAVERICK	TX	1		TX	MAVERICK-TX	48323	FALSE	0	
MCKINLEY(NM)	1		MCKINLEY	NM	1		NM	MCKINLEY-NM	35031	FALSE	0	
MCLEAN(ND)	1		MCLEAN	ND	1		ND	MCLEAN-ND	38055	FALSE	0	
MECKLENBURG(VA)	1		MECKLENBURG	VA	1		VA	MECKLENBURG-VA	51117	FALSE	0	
MEDINA(TX)	1		MEDINA	TX	1		TX	MEDINA-TX	48325	FALSE	0	
MEEKER(MN)	1		MEEKER	MN	1		MN	MEEKER-MN	27093	FALSE	0	
MENARD(IL)	1		MENARD	IL	1		IL	MENARD-IL	17129	FALSE	0	
